,path,label,bug_issue,hours_to_resolution,avg_hours_to_resolution,num_of_modified_files_issues,number_of_issue_report,bug_commit,number_of_commit_report,complexity,sum_added_lines,sum_deleted_lines,sum_num_lines,num_of_developers
3042,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableShowFilterButtonAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3043,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableSortModeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3044,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableSourceCellRangeAddressesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3045,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableSourceFieldNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3046,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableSourceNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3047,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableSqlStatementAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3048,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStartAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3049,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStartColumnAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3050,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStartPositionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3051,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStartRowAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3052,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStartTableAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3053,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStatusAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3054,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStepAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3055,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStepsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3056,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStructureProtectedAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3057,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3058,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTableAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3059,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTableBackgroundAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3060,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTableNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3061,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTargetCellAddressAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3062,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTargetRangeAddressAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3063,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTemplateNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3064,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTitleAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3065,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTrackChangesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3066,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableTypeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3067,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseBandingColumnsStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3068,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseBandingRowsStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3069,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseFirstColumnStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3070,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseFirstRowStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3071,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseLabelsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3072,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseLastColumnStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3073,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseLastRowStylesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3074,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseRegularExpressionsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3075,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUseWildcardsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3076,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUsedHierarchyAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3077,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableUserNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3078,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableValueAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3079,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableValueTypeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3080,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/table/TableVisibilityAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3081,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextActiveAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3082,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAddressAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3083,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAlphabeticalSeparatorsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3084,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnchorPageNumberAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3085,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnchorTypeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3086,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3087,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationDelayAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3088,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationDirectionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3089,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationRepeatAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3090,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationStartInsideAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3091,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationStepsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3092,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnimationStopInsideAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3093,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAnnoteAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3094,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextAuthorAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3095,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextBibliographyDataFieldAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3096,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextBibliographyTypeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3097,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextBooktitleAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3098,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextBulletCharAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3099,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextBulletRelativeSizeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3100,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3101,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCapitalizeEntriesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3102,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCaptionSequenceFormatAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3103,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCaptionSequenceNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3104,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextChangeIdAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3105,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextChapterAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3106,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCitationBodyStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3107,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCitationStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3108,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextClassNamesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3109,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextColumnNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3110,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCombineEntriesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3111,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCombineEntriesWithDashAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3112,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCombineEntriesWithPpAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3113,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCommaSeparatedAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3114,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCondStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3115,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextConditionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3116,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextConnectionNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3117,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextConsecutiveNumberingAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3118,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextContinueListAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3119,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextContinueNumberingAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3120,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCopyOutlineLevelsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3121,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCountEmptyLinesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3122,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCountInTextBoxesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3123,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCurrentValueAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3124,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCustom1Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3125,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCustom2Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3126,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCustom3Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3127,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCustom4Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3128,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextCustom5Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3129,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDatabaseNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3130,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDateAdjustAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3131,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDateValueAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3132,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDefaultStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3133,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDescriptionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3134,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDisplayAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3135,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDisplayLevelsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3136,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDisplayOutlineLevelAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3137,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDontBalanceTextColumnsAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3138,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextDurationAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3139,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextEditionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3140,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextEditorAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3141,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextFilterNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3142,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextFixedAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3143,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextFootnotesPositionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3144,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextFormulaAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3145,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextGlobalAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3146,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextHowpublishedAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3147,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIdAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3148,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIdentifierAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3149,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIgnoreCaseAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3150,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIncrementAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3151,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIndexNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3152,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIndexScopeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3153,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextInstitutionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3154,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIsHiddenAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3155,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIsListHeaderAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3156,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIsbnAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3157,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextIssnAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3158,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextJournalAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3159,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKey1Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3160,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKey1PhoneticAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3161,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKey2Attribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3162,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKey2PhoneticAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3163,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKeyAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3164,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextKindAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3165,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextLabelAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3166,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextLabelFollowedByAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3167,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextLevelAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3168,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextLineBreakAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3169,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextLineNumberAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3170,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextListIdAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3171,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextListLevelPositionAndSpaceModeAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3172,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextListTabStopPositionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3173,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMainEntryAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3174,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMainEntryStyleNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3175,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMasterPageNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3176,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMinLabelDistanceAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3177,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMinLabelWidthAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3178,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextMonthAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3179,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNameAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3180,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNoteAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3181,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNoteClassAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3182,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNumberAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3183,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNumberLinesAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
3184,ApacheRepos/odftoolkit/odfdom/src/main/java/org/odftoolkit/odfdom/dom/attribute/text/TextNumberPositionAttribute.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
